id,sensitivity,specificity
sub-2081_ses-T1_task-rest_vol-5,0.9204343971631206,0.9983089633856396
sub-2081_ses-T1_task-rest_vol-6,0.9037913653298268,0.9984781335735028
sub-2081_ses-T1_task-rest_vol-7,0.8949643397449751,0.9983232500408782
sub-2084_ses-T1_task-rest_vol-0,0.9090282563749138,0.9992309740010056
sub-2084_ses-T1_task-rest_vol-1,0.9282263630089717,0.9993049270321273
sub-2084_ses-T1_task-rest_vol-2,0.949775112443778,0.9991812582021968
sub-2084_ses-T1_task-rest_vol-3,0.9282670454545454,0.999387892694928
sub-2084_ses-T1_task-rest_vol-4,0.9316420014094432,0.9992459057115988
sub-2084_ses-T1_task-rest_vol-5,0.7324821852731591,0.999878563135322
sub-2084_ses-T1_task-rest_vol-6,0.8131373725254949,0.9997453044204492
sub-2084_ses-T1_task-rest_vol-7,0.8624742873934763,0.9995852945445496
sub-2084_ses-T1_task-rest_vol-8,0.8844645550527903,0.9996890519638588
sub-2086_ses-T1_task-rest_vol-0,0.2572649572649572,0.999860733313184
sub-2086_ses-T1_task-rest_vol-1,0.2226662860405366,0.9998814776185296
sub-2086_ses-T1_task-rest_vol-2,0.3009153318077803,0.9999733330172802
sub-2086_ses-T1_task-rest_vol-3,0.3994117647058823,0.9996741628948552
sub-2086_ses-T1_task-rest_vol-4,0.3388090349075975,0.9995882494082936
sub-2091_ses-T1_task-rest_vol-0,0.864897107068297,0.9996260686956678
sub-2091_ses-T1_task-rest_vol-1,0.8838211261328183,0.999670915841214
sub-2091_ses-T1_task-rest_vol-2,0.8843863471314451,0.999610903093919
sub-2091_ses-T1_task-rest_vol-3,0.8318919739038082,0.9998235651209176
sub-2091_ses-T1_task-rest_vol-4,0.8442873212277037,0.999725183634088
sub-2091_ses-T1_task-rest_vol-5,0.8210826210826211,0.9998652581653552
sub-2095_ses-T1_task-rest_vol-0,0.2322827790353474,0.999844891409072
sub-2095_ses-T1_task-rest_vol-1,0.2917837078651685,0.9997852643634282
sub-2095_ses-T1_task-rest_vol-2,0.3005492619292825,0.9999283936914842
sub-2095_ses-T1_task-rest_vol-3,0.2831314727049324,0.9998150882059084
sub-2095_ses-T1_task-rest_vol-4,0.238411754416652,0.9998627991946908
sub-2095_ses-T1_task-rest_vol-5,0.8043351760256037,0.9998952465895282
sub-2095_ses-T1_task-rest_vol-6,0.8361420403250075,0.999757735998038
sub-2095_ses-T1_task-rest_vol-7,0.8215284249767009,0.999781799051872
sub-2095_ses-T1_task-rest_vol-8,0.7935675828846699,0.9999281295106218
sub-2100_ses-T1_task-rest_vol-0,0.9712927087002464,0.9995914277363904
sub-2100_ses-T1_task-rest_vol-1,0.8963793103448275,0.9983173822764266
sub-2100_ses-T1_task-rest_vol-2,0.9750427350427352,0.9995971856705516
sub-2100_ses-T1_task-rest_vol-3,0.9654588554012868,0.9996717260643536
sub-2100_ses-T1_task-rest_vol-4,0.9554364215111408,0.999546299806282
sub-2100_ses-T2_task-rest_vol-0,0.9654277408637874,0.999589570255915
sub-2100_ses-T2_task-rest_vol-1,0.9790393013100436,0.9990929144868488
sub-2100_ses-T2_task-rest_vol-2,0.9513603553581343,0.9994156397690273
sub-2100_ses-T2_task-rest_vol-3,0.9688037618993004,0.9989647067321148
sub-2100_ses-T2_task-rest_vol-4,0.98159868729489,0.9988780605185588
sub-2100_ses-T2_task-rest_vol-5,0.9450931955984728,0.9996657492336324
sub-2100_ses-T2_task-rest_vol-6,0.9819921924190907,0.9980903825540232
sub-2100_ses-T2_task-rest_vol-7,0.9723440545808968,0.9988491033222752
sub-2101_ses-T2_task-rest_vol-0,0.9081287044877224,0.999897449508964
sub-2101_ses-T2_task-rest_vol-1,0.8775447570332481,0.9999365974572562
sub-2101_ses-T2_task-rest_vol-2,0.8661497653540093,0.9999939611703252
sub-2101_ses-T2_task-rest_vol-3,0.8698370400737931,0.9999849049768292
sub-2101_ses-T2_task-rest_vol-4,0.8907298657718121,0.9998974222822938
sub-2101_ses-T2_task-rest_vol-5,0.8949420442571128,0.9999698342694764
sub-2101_ses-T2_task-rest_vol-6,0.8944331659365317,0.9999427077522444
sub-2101_ses-T2_task-rest_vol-7,0.8867824613429358,0.999966822500377
sub-2101_ses-T2_task-rest_vol-8,0.9070040572282724,0.9999638146586818
sub-2103_ses-T2_task-rest_vol-0,0.847682119205298,0.9999728365848948
sub-2103_ses-T2_task-rest_vol-1,0.8654106380764026,0.9999487001523908
sub-2103_ses-T2_task-rest_vol-2,0.7676980074096326,1.0
sub-2103_ses-T2_task-rest_vol-3,0.7185513971552506,0.9999969795728512
sub-2103_ses-T2_task-rest_vol-4,0.8779758727447422,0.9999879381831888
sub-2103_ses-T2_task-rest_vol-5,0.8557145864028626,1.0
sub-2103_ses-T2_task-rest_vol-6,0.8996130458817025,0.9999307118305032
sub-2103_ses-T2_task-rest_vol-7,0.8700459820451062,0.9999758933037624
sub-2103_ses-T2_task-rest_vol-8,0.8623086111412749,0.9999939719636028
sub-2103_ses-T2_task-rest_vol-9,0.8916876574307305,0.99995480035316
sub-2107_ses-T2_task-rest_vol-0,0.1174491941135248,0.9999041505794396
sub-2107_ses-T2_task-rest_vol-1,0.1043243243243243,0.9999550348929231
sub-2107_ses-T2_task-rest_vol-2,0.0698430651774353,0.9998352893965304
sub-2107_ses-T2_task-rest_vol-3,0.3054773082942097,0.999934250243573
sub-2107_ses-T2_task-rest_vol-4,0.2877718988830099,0.9999401534465632
sub-2117_ses-T1_task-rest_vol-0,0.9540775930324624,0.999136750610228
sub-2117_ses-T1_task-rest_vol-1,0.9653662420382164,0.9993927993142204
sub-2117_ses-T1_task-rest_vol-2,0.9588303193535976,0.9995592535899986
sub-2117_ses-T1_task-rest_vol-3,0.9398058252427184,0.9991675511435766
sub-2117_ses-T1_task-rest_vol-4,0.9516415261756876,0.9990549327754068
sub-2117_ses-T1_task-rest_vol-5,0.8948535936113576,0.9990905956895424
sub-2117_ses-T2_task-rest_vol-0,0.3618715236121714,0.9999306859379852
sub-2117_ses-T2_task-rest_vol-1,0.4099099099099099,0.9999457651631564
sub-2117_ses-T2_task-rest_vol-2,0.4085201793721973,0.9999638632585705
sub-2136_ses-T1_task-rest_vol-0,0.9447738438082331,0.9997702103023376
sub-2136_ses-T1_task-rest_vol-1,0.9382673942701228,0.99983886753718
sub-2136_ses-T1_task-rest_vol-2,0.9030807660283098,0.999805962619445
sub-2136_ses-T1_task-rest_vol-3,0.911673016972636,0.99984189393171
sub-2136_ses-T1_task-rest_vol-4,0.8241606092073381,0.9998090771865136
sub-2142_ses-T1_task-rest_vol-0,0.987322733132789,0.9991972361136714
sub-2142_ses-T1_task-rest_vol-1,0.983936603127008,0.999280453611558
sub-2142_ses-T1_task-rest_vol-2,0.987523789384648,0.9992714036334654
sub-2142_ses-T1_task-rest_vol-3,0.9792956243329776,0.9992982602205722
sub-2150_ses-T1_task-rest_vol-0,0.0,1.0
sub-2150_ses-T1_task-rest_vol-1,0.0,1.0
sub-2150_ses-T1_task-rest_vol-2,0.0,1.0
sub-2150_ses-T1_task-rest_vol-3,0.0,1.0
sub-2150_ses-T1_task-rest_vol-4,0.0,0.999824481551226
sub-2150_ses-T1_task-rest_vol-5,0.0,0.9999910732883032
sub-2150_ses-T1_task-rest_vol-6,0.0,0.9999286277192097
sub-2150_ses-T1_task-rest_vol-7,0.0,0.9998334324806664
sub-2150_ses-T2_task-rest_vol-0,0.7552051991816103,0.9995220675537976
sub-2150_ses-T2_task-rest_vol-1,0.807960557960558,0.999017061645565
sub-2150_ses-T2_task-rest_vol-2,0.8502122498483929,0.9992606995705446
sub-2150_ses-T2_task-rest_vol-3,0.7949497311199439,0.9996480546748566
sub-2150_ses-T2_task-rest_vol-4,0.8049586776859504,0.9995248434690036
sub-2152_ses-T1_task-rest_vol-0,0.9706462752836704,0.9994657770865856
sub-2152_ses-T1_task-rest_vol-1,0.9638810198300284,0.9995664516742092
sub-2152_ses-T1_task-rest_vol-2,0.9497858162779628,0.999551649395766
sub-2152_ses-T1_task-rest_vol-3,0.94163510804188,0.9996523062201526
sub-2152_ses-T1_task-rest_vol-4,0.9456227436823104,0.9994473496553364
sub-2152_ses-T1_task-rest_vol-5,0.9678086916532536,0.999414810348054
sub-2152_ses-T2_task-rest_vol-0,0.976272534464475,0.9995681485568964
sub-2152_ses-T2_task-rest_vol-1,0.9744476976310886,0.9995352017224524
sub-2152_ses-T2_task-rest_vol-2,0.9812655574479237,0.999469040883852
sub-2152_ses-T2_task-rest_vol-3,0.9676762534996184,0.9996277774108916
sub-2152_ses-T2_task-rest_vol-4,0.9808891838088918,0.9994512036034632
sub-2152_ses-T2_task-rest_vol-5,0.973777369870198,0.9992830681085296
sub-2157_ses-T1_task-rest_vol-0,0.0061551087402544,1.0
sub-2157_ses-T1_task-rest_vol-1,0.0,1.0
sub-2157_ses-T1_task-rest_vol-2,0.0,1.0
sub-2157_ses-T1_task-rest_vol-3,0.0,1.0
sub-2157_ses-T1_task-rest_vol-4,0.0002021018593371,1.0
sub-2160_ses-T1_task-rest_vol-0,0.972933277381452,0.9996014585427658
sub-2160_ses-T1_task-rest_vol-1,0.9748798602009612,0.9995808735664984
sub-2160_ses-T1_task-rest_vol-2,0.9798875432525952,0.9995718974456548
sub-2160_ses-T1_task-rest_vol-3,0.980367321089297,0.9995211967108296
sub-2160_ses-T1_task-rest_vol-4,0.9692676547515258,0.9994292576782678
sub-2160_ses-T1_task-rest_vol-5,0.9751111111111112,0.999405632228998
sub-2161_ses-T1_task-rest_vol-0,0.970229481083316,0.9996340973657986
sub-2161_ses-T1_task-rest_vol-1,0.9543259557344064,0.9996696644862538
sub-2161_ses-T1_task-rest_vol-2,0.9672475330673944,0.9996103845890748
sub-2161_ses-T1_task-rest_vol-3,0.960091934809862,0.9996490247050916
sub-2161_ses-T1_task-rest_vol-4,0.9638821630347054,0.999806568343868
sub-2161_ses-T1_task-rest_vol-5,0.9476831091180868,0.9997145482279688
sub-2161_ses-T1_task-rest_vol-6,0.9683838160512934,0.9995928302458772
sub-2161_ses-T1_task-rest_vol-7,0.977555022880802,0.9995362704851029
sub-2161_ses-T1_task-rest_vol-8,0.956760048721072,0.9998184880350884
sub-2164_ses-T1_task-rest_vol-0,0.9738039431959188,0.9995835068721366
sub-2164_ses-T1_task-rest_vol-1,0.9689770821688094,0.9995986053032028
sub-2164_ses-T1_task-rest_vol-2,0.9703222159412096,0.9996346386516368
sub-2164_ses-T1_task-rest_vol-3,0.9877353108956076,0.9993143301994132
sub-2164_ses-T2_task-rest_vol-0,0.9648848326814428,0.999411205904937
sub-2164_ses-T2_task-rest_vol-1,0.9593328174705528,0.9992561353651463
sub-2164_ses-T2_task-rest_vol-2,0.9754606661941884,0.9988504840705602
sub-2164_ses-T2_task-rest_vol-3,0.9735855791540248,0.9992176744919432
sub-2168_ses-T1_task-rest_vol-0,0.0589473684210526,1.0
sub-2168_ses-T1_task-rest_vol-1,0.0321171072755079,0.999851374046936
sub-2168_ses-T1_task-rest_vol-2,0.0849429323968393,0.99992569166201
sub-2168_ses-T1_task-rest_vol-3,0.0294050604057442,0.999982174952838
sub-2168_ses-T1_task-rest_vol-4,0.049988481916609,0.9999197982480372
sub-2168_ses-T2_task-rest_vol-0,0.9653257790368271,0.99982237850238
sub-2168_ses-T2_task-rest_vol-1,0.9662733881539745,0.9997835244031136
sub-2168_ses-T2_task-rest_vol-2,0.9504882251579552,0.9996930364413896
sub-2168_ses-T2_task-rest_vol-3,0.9602049326819968,0.9995850859443354
sub-2168_ses-T2_task-rest_vol-4,0.9297882136279928,0.9997201357792864
sub-2176_ses-T1_task-rest_vol-0,0.9690963341858484,0.9998126672613736
sub-2176_ses-T1_task-rest_vol-1,0.9738186462324392,0.999631275015314
sub-2176_ses-T1_task-rest_vol-2,0.9714648065948004,0.9997472201652884
sub-2176_ses-T1_task-rest_vol-3,0.9452577975811584,0.9994647301794046
sub-2176_ses-T1_task-rest_vol-4,0.969032258064516,0.999628354472531
sub-2176_ses-T1_task-rest_vol-5,0.9751662971175168,0.9995542109236156
sub-2176_ses-T2_task-rest_vol-0,0.9716471053672688,0.9993281525093805
sub-2176_ses-T2_task-rest_vol-1,0.9889073765945646,0.9988075978189228
sub-2176_ses-T2_task-rest_vol-2,0.9729305610043154,0.9994990175343864
sub-2176_ses-T2_task-rest_vol-3,0.9658421672555948,0.9993310354551208
sub-2177_ses-T1_task-rest_vol-0,0.9617268830373544,0.9993063445554028
sub-2177_ses-T1_task-rest_vol-1,0.9356292243321532,0.9995668771544128
sub-2177_ses-T1_task-rest_vol-2,0.9490476965651962,0.9994445257414536
sub-2177_ses-T1_task-rest_vol-3,0.9345963756177924,0.9987847916828396
sub-2177_ses-T1_task-rest_vol-4,0.974147867610736,0.9990982894371476
sub-2177_ses-T1_task-rest_vol-5,0.9549912434325744,0.9991827774828352
sub-2177_ses-T2_task-rest_vol-0,0.7572150072150072,0.9998376799047722
sub-2177_ses-T2_task-rest_vol-1,0.6427260211106012,0.9999277708892608
sub-2177_ses-T2_task-rest_vol-2,0.6756788947117676,0.9999549002393294
sub-2177_ses-T2_task-rest_vol-3,0.6454237288135594,0.9999367740303846
sub-2177_ses-T2_task-rest_vol-4,0.2905468025949954,0.9999699121434588
sub-2191_ses-T1_task-rest_vol-0,0.4778380823156942,0.9996880292361172
sub-2191_ses-T1_task-rest_vol-1,0.4194333776007082,0.9997979041471258
sub-2191_ses-T1_task-rest_vol-2,0.4702353484079372,0.9996762292890709
sub-2191_ses-T1_task-rest_vol-3,0.2996357012750455,0.9996672608437316
sub-2191_ses-T2_task-rest_vol-0,0.1848941832467368,0.9998228765449518
sub-2191_ses-T2_task-rest_vol-1,0.1630600814663951,0.9999309591278036
sub-2191_ses-T2_task-rest_vol-2,0.0885023660314618,0.9999579797882782
sub-2192_ses-T1_task-rest_vol-0,0.8052754072924748,0.9995652639979036
sub-2192_ses-T1_task-rest_vol-1,0.7845473765135499,0.9997855796348302
sub-2192_ses-T1_task-rest_vol-2,0.8266409266409266,0.999341893678606
sub-2192_ses-T1_task-rest_vol-3,0.8864164086687306,0.999612892467483
sub-2192_ses-T1_task-rest_vol-4,0.9265568805602876,0.999437012412536
sub-2192_ses-T1_task-rest_vol-5,0.8801796284956114,0.9996161776651106
sub-2206_ses-T2_task-rest_vol-0,0.8056648308418568,0.9978732084255744
sub-2206_ses-T2_task-rest_vol-1,0.8208038456402724,0.9975082682914396
sub-2206_ses-T2_task-rest_vol-2,0.7986102006031205,0.997846204610562
sub-2206_ses-T2_task-rest_vol-3,0.8422910945468811,0.99795107171249
sub-2228_ses-T1_task-rest_vol-0,0.9017690875232774,0.9987971345070924
sub-2228_ses-T1_task-rest_vol-1,0.1905276816608996,0.9902279646101888
sub-2228_ses-T1_task-rest_vol-2,0.9035282506785096,0.998777226738371
sub-2228_ses-T1_task-rest_vol-3,0.8841801107633036,0.9989342089247384
sub-2228_ses-T1_task-rest_vol-4,0.8322595490105844,0.9989484503009096
sub-2228_ses-T1_task-rest_vol-5,0.3808888888888889,0.9918214994710128
sub-2228_ses-T1_task-rest_vol-6,0.7712269519690417,0.999001779565596
sub-2228_ses-T1_task-rest_vol-7,0.3981248570775211,0.992831658343706
sub-2228_ses-T1_task-rest_vol-8,0.5368034854391195,0.9938597455373984
sub-2228_ses-T1_task-rest_vol-9,0.5023685991427926,0.9935107960268482
sub-2228_ses-T1_task-rest_vol-10,0.305119926199262,0.9909106031082172
sub-2228_ses-T2_task-rest_vol-0,0.8593511865882866,0.9993460033875216
sub-2228_ses-T2_task-rest_vol-1,0.8490463805808409,0.9994303179368468
sub-2228_ses-T2_task-rest_vol-2,0.8452380952380952,0.9994663338036832
sub-2228_ses-T2_task-rest_vol-3,0.8423592493297587,0.9990080411979484
sub-2228_ses-T2_task-rest_vol-4,0.632629232565545,0.9996622141260846
sub-2228_ses-T2_task-rest_vol-5,0.7519339326782354,0.9995956865182576
sub-S1_ses-1_task-rest_vol-0,0.9193191489361702,0.9992599599542846
sub-S1_ses-1_task-rest_vol-1,0.930648042878025,0.9993967177863724
sub-S1_ses-1_task-rest_vol-2,0.8061172472387426,0.999277842599528
sub-S1_ses-1_task-rest_vol-3,0.92277464548095,0.9995285538239358
sub-S1_ses-1_task-rest_vol-4,0.9262053132174484,0.9994535584393868
sub-S1_ses-1_task-rest_vol-5,0.9340909090909092,0.999336980933722
