id,sensitivity,specificity,precision,dice
sub-2037_ses-T1_task-rest_vol-3,1.0,0.8327078865856564,0.0852089508485065,0.1570369481045712
sub-2037_ses-T1_task-rest_vol-4,1.0,0.8383645008678876,0.0861668462159978,0.1586622654082787
sub-2037_ses-T1_task-rest_vol-5,1.0,0.8424099727938944,0.0868905331056725,0.1598882876592773
sub-2037_ses-T1_task-rest_vol-6,1.0,0.8332306281686032,0.0831273834268973,0.1534951192239112
sub-2040_ses-T1_task-rest_vol-0,0.9977804681194512,0.7722922544013141,0.0607024047727189,0.1144424258554253
sub-2040_ses-T1_task-rest_vol-1,0.9979253112033196,0.7715812143783539,0.0589475232236084,0.111319401050707
sub-2040_ses-T1_task-rest_vol-2,1.0,0.7772539635770558,0.0625649761388829,0.1177621652206714
sub-2040_ses-T1_task-rest_vol-3,0.0,0.8214972355238175,0.0,0.0
sub-2040_ses-T1_task-rest_vol-4,0.0,0.8227324364723468,0.0,0.0
sub-2040_ses-T1_task-rest_vol-5,0.0,0.8354888743065084,0.0,0.0
sub-2041_ses-T1_task-rest_vol-0,0.9948387096774194,0.7969340021416896,0.0533106538333886,0.1011983671755023
sub-2041_ses-T1_task-rest_vol-1,0.9954901495371468,0.7389504690019271,0.0455325154706329,0.0870820053362125
sub-2041_ses-T1_task-rest_vol-2,0.9849878934624696,0.8041779719885295,0.0580869018891094,0.1097042999878645
sub-2041_ses-T1_task-rest_vol-3,1.0,0.7922256785315698,0.055177626606198,0.1045845272206303
sub-2041_ses-T1_task-rest_vol-4,1.0,0.795317023397086,0.052921962065274,0.1005239969759378
sub-2041_ses-T1_task-rest_vol-5,1.0,0.7930433853704566,0.054099872514715,0.1026465782329554
sub-2047_ses-T1_task-rest_vol-0,1.0,0.8735098106895361,0.0450992182802164,0.0863060989643268
sub-2047_ses-T1_task-rest_vol-1,0.9964194373401536,0.8732114783932137,0.0433524725152445,0.0830898504979846
sub-2047_ses-T1_task-rest_vol-2,0.9898666666666668,0.8732325421609651,0.0413869996655145,0.0794520547945205
sub-2047_ses-T1_task-rest_vol-3,0.9936675461741424,0.870647631798571,0.0411620688147597,0.0790495581536911
sub-2048_ses-T1_task-rest_vol-0,1.0,0.8836464163379467,0.0494359814886232,0.0942143825076368
sub-2048_ses-T1_task-rest_vol-1,1.0,0.8805432347967739,0.050056322162771,0.0953402614817298
sub-2048_ses-T1_task-rest_vol-2,1.0,0.8697162419395299,0.046378502149353,0.0886457473162675
sub-2048_ses-T1_task-rest_vol-3,1.0,0.8795856329132603,0.0503235417345561,0.0958248382235617
sub-2051_ses-T1_task-rest_vol-0,1.0,0.8855052860143097,0.0912558270942223,0.1672491909385113
sub-2051_ses-T1_task-rest_vol-1,1.0,0.8842996035687706,0.087313467745708,0.1606040398390948
sub-2051_ses-T1_task-rest_vol-2,1.0,0.8855198588605061,0.0882491852831436,0.1621856215958162
sub-2051_ses-T1_task-rest_vol-3,1.0,0.8870931850616695,0.0941033637250934,0.1720191470844212
sub-2051_ses-T1_task-rest_vol-4,1.0,0.8828294938260247,0.0922592362691679,0.1689328562407914
sub-2051_ses-T1_task-rest_vol-5,1.0,0.8821040136508643,0.0918276374442793,0.1682090364725095
sub-2052_ses-T1_task-rest_vol-0,1.0,0.8347834307779121,0.0429388006571741,0.0823419372836021
sub-2052_ses-T1_task-rest_vol-1,1.0,0.8295948628275716,0.0405780712111889,0.077991401767592
sub-2052_ses-T1_task-rest_vol-2,1.0,0.8330694800515105,0.0410600970511384,0.0788813194693438
sub-2052_ses-T1_task-rest_vol-3,1.0,0.8503550521422809,0.0486746444740846,0.0928307835620364
sub-2052_ses-T1_task-rest_vol-4,1.0,0.8460034091479789,0.0456068401105842,0.0872351602171248
sub-2052_ses-T1_task-rest_vol-5,1.0,0.8491166296934125,0.0459299936493705,0.0878261335428683
sub-2052_ses-T2_task-rest_vol-0,0.9746713070378964,0.8364570305520814,0.0840699109435976,0.1547885896766665
sub-2052_ses-T2_task-rest_vol-1,0.9846585594013096,0.8236093276567346,0.0816374015015201,0.1507742111068139
sub-2052_ses-T2_task-rest_vol-2,0.9936182556565462,0.8222952108414899,0.0792717735092185,0.1468293658731746
sub-2057_ses-T1_task-rest_vol-0,0.9952626158599382,0.8695341129309773,0.1827361255554505,0.3087786564422078
sub-2057_ses-T1_task-rest_vol-1,1.0,0.8661216932971894,0.1740335602931874,0.296471184775547
sub-2057_ses-T1_task-rest_vol-2,0.9998841251448436,0.8634320409673789,0.1597400914493048,0.2754712764768791
sub-2057_ses-T1_task-rest_vol-3,0.9994639219470356,0.8665128970497339,0.1739341356469819,0.2963033597152029
sub-2057_ses-T1_task-rest_vol-4,0.9997750028124648,0.8481916754741752,0.1498575114243799,0.2606464101360863
sub-2057_ses-T1_task-rest_vol-5,0.999684144030322,0.8608873765437686,0.1707426721812623,0.2916692265159427
sub-2057_ses-T1_task-rest_vol-6,0.997987702627166,0.8612545814297373,0.1623179446151608,0.2792217947514935
sub-2063_ses-T1_task-rest_vol-0,0.9977315689981096,0.9392334418846772,0.3445844486518247,0.5122531178725676
sub-2063_ses-T1_task-rest_vol-1,0.9986174205016788,0.9375457133703674,0.3285677151026774,0.4944501491369615
sub-2063_ses-T1_task-rest_vol-2,0.9944090996722575,0.9339781863056458,0.3209308113489298,0.4852533044828073
sub-2063_ses-T1_task-rest_vol-3,0.9927191829305289,0.9278381651631064,0.2912192227825571,0.4503314296199454
sub-2063_ses-T1_task-rest_vol-4,0.9989590923285104,0.9266985530425336,0.2831975920679886,0.4412921025405219
sub-2065_ses-T1_task-rest_vol-0,0.9996319018404908,0.8828453139928254,0.172821959652956,0.2946953392052956
sub-2065_ses-T1_task-rest_vol-1,0.9997546313335788,0.8725187101348691,0.1611111111111111,0.2775025114505116
sub-2065_ses-T1_task-rest_vol-2,0.9994986212083228,0.8808068129267839,0.167285543457738,0.2866025698625213
sub-2066_ses-T1_task-rest_vol-0,1.0,0.8828044652200377,0.1606502458822771,0.2768280047365304
sub-2066_ses-T1_task-rest_vol-1,0.9998651564185544,0.8887240089215052,0.1665019984730767,0.2854667949951877
sub-2066_ses-T1_task-rest_vol-2,1.0,0.8906195210108463,0.1672713167682022,0.2866022909417882
sub-2066_ses-T1_task-rest_vol-3,1.0,0.8359141293335491,0.1187133749758516,0.2122319758238595
sub-2066_ses-T1_task-rest_vol-4,1.0,0.8688130619886409,0.1495507060333761,0.2601898380792853
sub-2074_ses-T1_task-rest_vol-0,1.0,0.807226667148284,0.1205438066465256,0.215152332165004
sub-2074_ses-T1_task-rest_vol-1,0.999438832772166,0.8250642913497269,0.1329144153556822,0.2346261263634926
sub-2076_ses-T1_task-rest_vol-0,1.0,0.8999297794956127,0.1886966888061698,0.3174850078798174
sub-2076_ses-T1_task-rest_vol-1,1.0,0.8985601564304115,0.1825410252072407,0.3087267525035765
sub-2076_ses-T1_task-rest_vol-2,1.0,0.904921237415076,0.1904008169517488,0.3198936261473792
sub-2076_ses-T1_task-rest_vol-3,1.0,0.903053222212559,0.1891491923347045,0.3181252504798667
sub-2076_ses-T1_task-rest_vol-4,0.99988344988345,0.9267505384883818,0.2605381438289602,0.4133660981015707
sub-2076_ses-T1_task-rest_vol-5,1.0,0.9241431959100622,0.2468667939842444,0.3959794184515974
sub-2076_ses-T1_task-rest_vol-6,1.0,0.921071282704274,0.2335374744823563,0.378646744526928
sub-2076_ses-T1_task-rest_vol-7,1.0,0.9205826106827996,0.2417317409278824,0.3893461574031259
sub-2076_ses-T1_task-rest_vol-8,0.999883273024396,0.9227855907347522,0.2502190804463399,0.4002710217051003
sub-2076_ses-T2_task-rest_vol-0,1.0,0.9573892285508724,0.3833318811536115,0.554215349730734
sub-2076_ses-T2_task-rest_vol-1,1.0,0.9629215312620608,0.4317730234277528,0.6031305470388898
sub-2076_ses-T2_task-rest_vol-2,1.0,0.9575987375091104,0.3886404099179296,0.5597423309046562
sub-2076_ses-T2_task-rest_vol-3,1.0,0.9668086515450264,0.4437774302577814,0.6147449336128581
sub-2076_ses-T2_task-rest_vol-4,1.0,0.9700751657891806,0.4693605209779011,0.6388636611327061
sub-2079_ses-T1_task-rest_vol-0,1.0,0.9462819857473614,0.3203865028341005,0.4852919991932928
sub-2079_ses-T1_task-rest_vol-1,1.0,0.9497117665986052,0.3356507230255839,0.5026025400791172
sub-2079_ses-T1_task-rest_vol-2,1.0,0.9516277026844084,0.3482367247669234,0.5165809807281802
sub-2079_ses-T1_task-rest_vol-3,1.0,0.9462529252871142,0.323540546679791,0.4889016018306636
sub-2079_ses-T1_task-rest_vol-4,1.0,0.9392062986063912,0.29537453379344,0.4560449909856577
sub-2079_ses-T2_task-rest_vol-0,0.9768048709770948,0.94402455806076,0.3532063603005417,0.518813202607669
sub-2079_ses-T2_task-rest_vol-1,0.9968082019537672,0.9010473215122804,0.239535153980244,0.3862529045798665
sub-2079_ses-T2_task-rest_vol-2,0.9932290673278658,0.9036598427865152,0.2464738735327527,0.3949414129157028
sub-2079_ses-T2_task-rest_vol-3,0.9916585838991272,0.8888599923793856,0.2176430517711171,0.3569458506441364
sub-2081_ses-T1_task-rest_vol-0,1.0,0.8964747893667336,0.1118389193322288,0.2011782775141553
sub-2081_ses-T1_task-rest_vol-1,1.0,0.8943625541833403,0.1153712094806552,0.206875
sub-2081_ses-T1_task-rest_vol-2,1.0,0.8964349174842962,0.1132200284958274,0.2034099739452393
sub-2081_ses-T1_task-rest_vol-3,1.0,0.902266364722455,0.1205070603337612,0.2150937992266934
sub-2081_ses-T1_task-rest_vol-4,1.0,0.9055532758856516,0.1285631978929463,0.2278351768566913
sub-2081_ses-T1_task-rest_vol-5,1.0,0.8992897051830718,0.1175030599755202,0.2102957283680175
sub-2081_ses-T1_task-rest_vol-6,1.0,0.9098472486022312,0.1307712148568481,0.2312956204379562
sub-2081_ses-T1_task-rest_vol-7,1.0,0.8998022980987915,0.1207148447691103,0.215424727052634
sub-2084_ses-T1_task-rest_vol-0,1.0,0.9199355201277766,0.0968269327016115,0.1765582697046208
sub-2084_ses-T1_task-rest_vol-1,1.0,0.9211728099285996,0.0980743849199634,0.1786297654636792
sub-2084_ses-T1_task-rest_vol-2,1.0,0.9211436374599496,0.0909121886393839,0.1666718725597376
sub-2084_ses-T1_task-rest_vol-3,1.0,0.9222239307342922,0.0967099388694278,0.1763637502348594
sub-2084_ses-T1_task-rest_vol-4,1.0,0.9216096807963235,0.0967082396237988,0.1763609246830723
sub-2084_ses-T1_task-rest_vol-5,1.0,0.9121122905954552,0.1019339608365364,0.1850092010217254
sub-2084_ses-T1_task-rest_vol-6,1.0,0.9126868014381416,0.1015967820575329,0.1844536652835408
sub-2084_ses-T1_task-rest_vol-7,1.0,0.9107850078053492,0.1015184511201933,0.1843245585527028
sub-2084_ses-T1_task-rest_vol-8,1.0,0.9085812773745324,0.0969723562966213,0.1768
sub-2086_ses-T1_task-rest_vol-0,1.0,0.8904326749278481,0.0866944945291081,0.1595563333863672
sub-2086_ses-T1_task-rest_vol-1,1.0,0.8894719531599549,0.0858473226320303,0.158120429719238
sub-2086_ses-T1_task-rest_vol-2,1.0,0.8990476924170954,0.0930603987542257,0.1702749433796848
sub-2086_ses-T1_task-rest_vol-3,1.0,0.8864694661010925,0.0814820140436647,0.15068584217874
sub-2086_ses-T1_task-rest_vol-4,1.0,0.9081796180494872,0.0990815555426379,0.1802988232182996
sub-2091_ses-T1_task-rest_vol-0,0.9929913510289292,0.922988100010171,0.2055056630558898,0.3405354266281418
sub-2091_ses-T1_task-rest_vol-1,0.9998514336651316,0.9223421218748225,0.2058859520313264,0.3414597021740785
sub-2091_ses-T1_task-rest_vol-2,0.9997095134350036,0.9202920022627482,0.2053768574327147,0.3407510086883338
sub-2091_ses-T1_task-rest_vol-3,0.9996965559095736,0.9204936588108288,0.1986074270557029,0.3313802901903588
sub-2091_ses-T1_task-rest_vol-4,1.0,0.9213457637953336,0.1911593045401486,0.3209634577197823
sub-2091_ses-T1_task-rest_vol-5,1.0,0.9179452169642964,0.2039274924471299,0.3387703889585947
sub-2095_ses-T1_task-rest_vol-0,0.9811944976493122,0.922934893168958,0.1790537320072447,0.3028430160692212
sub-2095_ses-T1_task-rest_vol-1,0.988939606741573,0.9261309410192784,0.1852899575671852,0.3121034989057262
sub-2095_ses-T1_task-rest_vol-2,0.9677308616546516,0.9291157217617538,0.1917948020138794,0.3201408210777355
sub-2095_ses-T1_task-rest_vol-3,0.965771458662454,0.9295486064510357,0.1889163576431808,0.3160161971224261
sub-2095_ses-T1_task-rest_vol-4,0.96799020465279,0.9266333606740736,0.1836585689632284,0.3087394348517392
sub-2095_ses-T1_task-rest_vol-5,0.9963631073610708,0.9392370360172154,0.2522559021767154,0.4025863335782513
sub-2095_ses-T1_task-rest_vol-6,0.998946734878122,0.9399334820814366,0.2484469725319961,0.3979261567969312
sub-2095_ses-T1_task-rest_vol-7,0.9984467225846536,0.9374002403199484,0.234847100946257,0.3802537785796681
sub-2095_ses-T1_task-rest_vol-8,0.9973080192689148,0.9369066941371648,0.2504269247189412,0.4003298640732525
sub-2100_ses-T1_task-rest_vol-0,1.0,0.8584997942227286,0.10688,0.1931193986701359
sub-2100_ses-T1_task-rest_vol-1,1.0,0.8539911453733979,0.1059534900714272,0.1916056887068268
sub-2100_ses-T1_task-rest_vol-2,1.0,0.8589881304044256,0.1101508218945941,0.1984429858036941
sub-2100_ses-T1_task-rest_vol-3,1.0,0.8545567406576222,0.1080853555872771,0.1950848913258902
sub-2100_ses-T1_task-rest_vol-4,0.999832467750042,0.8559979464096494,0.1100863277503135,0.1983350226815772
sub-2100_ses-T2_task-rest_vol-0,1.0,0.8028941332689522,0.1285209153379144,0.2277687787459947
sub-2100_ses-T2_task-rest_vol-1,1.0,0.8251916632512838,0.136376494409457,0.2400199143160349
sub-2100_ses-T2_task-rest_vol-2,1.0,0.8272522719263103,0.1357094416396654,0.2389861995753715
sub-2100_ses-T2_task-rest_vol-3,1.0,0.8307987708902017,0.1342623960578996,0.2367395701815121
sub-2100_ses-T2_task-rest_vol-4,1.0,0.8286921734945557,0.1302893792471558,0.2305416323277085
sub-2100_ses-T2_task-rest_vol-5,1.0,0.8446817992929543,0.1472431181284616,0.2566903488925077
sub-2100_ses-T2_task-rest_vol-6,1.0,0.8408712179215796,0.1303106385073598,0.230574912891986
sub-2100_ses-T2_task-rest_vol-7,1.0,0.8449624981970287,0.1372529346844587,0.2413762681958535
sub-2101_ses-T2_task-rest_vol-0,0.9961896697713802,0.9616702458798831,0.4254972875226039,0.5963000506842372
sub-2101_ses-T2_task-rest_vol-1,0.99693094629156,0.9623509662849432,0.4386675669592617,0.6092528915286027
sub-2101_ses-T2_task-rest_vol-2,0.9965313201387472,0.9631752166430144,0.4447277362957567,0.614997166782094
sub-2101_ses-T2_task-rest_vol-3,0.9971302654504458,0.9617009072108924,0.4340397055543163,0.6048116374487131
sub-2101_ses-T2_task-rest_vol-4,0.99748322147651,0.9559127003282488,0.3942797927461139,0.5651644336175395
sub-2101_ses-T2_task-rest_vol-5,0.9984193888303478,0.9555326966353144,0.3912702345556657,0.5622144425324868
sub-2101_ses-T2_task-rest_vol-6,0.9975424724863768,0.9565423223864936,0.3931278423446185,0.5639894886277826
sub-2101_ses-T2_task-rest_vol-7,0.9988349925863164,0.9571799125320464,0.3991450821059759,0.5703658905352283
sub-2101_ses-T2_task-rest_vol-8,0.9986120008541534,0.9578470928093696,0.400865763757929,0.5720839195057802
sub-2103_ses-T2_task-rest_vol-0,0.9990687086092715,0.9592760044427274,0.4170986694314844,0.5885042057783738
sub-2103_ses-T2_task-rest_vol-1,0.9985427292599146,0.9549406279704876,0.3911518858307849,0.562111801242236
sub-2103_ses-T2_task-rest_vol-2,0.9966957044157404,0.950556638117249,0.3781914893617021,0.5483240146528218
sub-2103_ses-T2_task-rest_vol-3,0.9927368102491676,0.9505012398853446,0.3751953944107667,0.5445741796248132
sub-2103_ses-T2_task-rest_vol-4,0.9988256645670972,0.9506128910667168,0.3635657107328826,0.5330902253497052
sub-2103_ses-T2_task-rest_vol-5,0.9988423489791622,0.9499532414250806,0.3639047582531344,0.5334569878874743
sub-2103_ses-T2_task-rest_vol-6,0.9996683250414594,0.9445845270479926,0.3295549805007836,0.4956965078668933
sub-2103_ses-T2_task-rest_vol-7,0.9992336325815634,0.9461938539977942,0.3382500092650928,0.5054129634244262
sub-2103_ses-T2_task-rest_vol-8,0.9996742317298296,0.952405638625246,0.3682841941032924,0.5382681400923814
sub-2103_ses-T2_task-rest_vol-9,0.9994524148505092,0.9506480122701976,0.3578262233375157,0.5269813772195756
sub-2107_ses-T2_task-rest_vol-0,0.996916608269096,0.933468520953582,0.2425575447570332,0.390181020296215
sub-2107_ses-T2_task-rest_vol-1,0.9955405405405404,0.9336195112592628,0.2496357290501847,0.3991763972799436
sub-2107_ses-T2_task-rest_vol-2,0.9967481973702812,0.9391229609575976,0.2575060267367959,0.4092769440654843
sub-2107_ses-T2_task-rest_vol-3,0.0,0.9210345425311264,0.0,0.0
sub-2107_ses-T2_task-rest_vol-4,0.0,0.9256077417501526,0.0,0.0
sub-2117_ses-T1_task-rest_vol-0,1.0,0.9186491635411084,0.1560174176214446,0.2699222611065103
sub-2117_ses-T1_task-rest_vol-1,1.0,0.9209984284217544,0.1591585883545587,0.2746105493304182
sub-2117_ses-T1_task-rest_vol-2,1.0,0.9241886394634806,0.1695645082368292,0.2899617884138008
sub-2117_ses-T1_task-rest_vol-3,0.9997842502696872,0.9108417544454256,0.1338416659446033,0.2360792704671659
sub-2117_ses-T1_task-rest_vol-4,0.9997781721384206,0.9117877818856172,0.1318260259147679,0.2329379538465514
sub-2117_ses-T1_task-rest_vol-5,1.0,0.913564983773374,0.1341986187187425,0.2366404199475065
sub-2117_ses-T2_task-rest_vol-0,0.9604100774348348,0.9540266949548404,0.3659864511034454,0.5300030093289196
sub-2117_ses-T2_task-rest_vol-1,0.9544056251373324,0.9535267709180753,0.3602919829123636,0.5231084214012586
sub-2117_ses-T2_task-rest_vol-2,0.958183856502242,0.9556933436122288,0.3674548581255374,0.5311995027967682
sub-2136_ses-T1_task-rest_vol-0,1.0,0.9123098639465932,0.1672854025561821,0.2866229667394999
sub-2136_ses-T1_task-rest_vol-1,1.0,0.9271711107397772,0.1937167586138548,0.3245606752456068
sub-2136_ses-T1_task-rest_vol-2,1.0,0.9269553743876628,0.1970532257005972,0.3292305161873954
sub-2136_ses-T1_task-rest_vol-3,1.0,0.9229486483422727,0.1827041736543999,0.308960055649196
sub-2136_ses-T1_task-rest_vol-4,1.0,0.9201882976248008,0.1776097381040206,0.301644479248238
sub-2142_ses-T1_task-rest_vol-0,1.0,0.9056782165559646,0.127934465885975,0.2268473386625073
sub-2142_ses-T1_task-rest_vol-1,1.0,0.9067027827415908,0.1295253419147224,0.2293447293447293
sub-2142_ses-T1_task-rest_vol-2,1.0,0.9241040495088666,0.1563305785123967,0.2703908059121187
sub-2142_ses-T1_task-rest_vol-3,1.0,0.9262191985299146,0.1588243270730219,0.2741128631190943
sub-2150_ses-T1_task-rest_vol-0,0.6944276805471736,0.9414024718693176,0.1491660184945121,0.2455803364991285
sub-2150_ses-T1_task-rest_vol-1,0.6246928746928747,0.938992823735228,0.129521141110545,0.2145569620253164
sub-2150_ses-T1_task-rest_vol-2,0.5739003543881592,0.9296836657297104,0.1043079604440571,0.176530939403655
sub-2150_ses-T1_task-rest_vol-3,0.6260427263479146,0.9325600978347224,0.1195322818739802,0.2007371888965
sub-2150_ses-T1_task-rest_vol-4,0.443343653250774,0.923518579669014,0.0771080877337832,0.1313681120420769
sub-2150_ses-T1_task-rest_vol-5,0.4492076391710686,0.9241943642693486,0.0798569725864123,0.1356067343371461
sub-2150_ses-T1_task-rest_vol-6,0.4886820393484239,0.8429750345709485,0.041914646537959,0.0772071725797556
sub-2150_ses-T1_task-rest_vol-7,0.3729131886477462,0.9208655562165378,0.0629402648633417,0.1077025072324011
sub-2150_ses-T2_task-rest_vol-0,0.9859188831387652,0.9484885010655788,0.3234237435350783,0.4870681966823235
sub-2150_ses-T2_task-rest_vol-1,0.9945887445887446,0.9351921990164604,0.2772619087526399,0.4336382939680709
sub-2150_ses-T2_task-rest_vol-2,0.9981807155852032,0.8881131911031505,0.1810382754069511,0.3064891537100828
sub-2150_ses-T2_task-rest_vol-3,0.9956745382277296,0.9160204308773364,0.2337587484561548,0.378625886327769
sub-2150_ses-T2_task-rest_vol-4,0.9939787485242032,0.9217946481736546,0.2445677434348129,0.3925490744626288
sub-2152_ses-T1_task-rest_vol-0,1.0,0.8124551104357478,0.0602870101866309,0.1137182849689336
sub-2152_ses-T1_task-rest_vol-1,1.0,0.8222154913349725,0.0660780582160796,0.1239647654443826
sub-2152_ses-T1_task-rest_vol-2,1.0,0.7940675198194721,0.0571249898039642,0.1080761316872428
sub-2152_ses-T1_task-rest_vol-3,1.0,0.7932648445927674,0.0606162903748514,0.1143039022216563
sub-2152_ses-T1_task-rest_vol-4,1.0,0.8215444497266461,0.0687206363481308,0.1286035545883206
sub-2152_ses-T1_task-rest_vol-5,1.0,0.824570836167691,0.068589723370028,0.1283742897203158
sub-2152_ses-T2_task-rest_vol-0,0.9994697773064688,0.7956263045512344,0.099619490540112,0.1811803152633602
sub-2152_ses-T2_task-rest_vol-1,0.9997338301836572,0.7888196522709144,0.096386778895504,0.1758221181977765
sub-2152_ses-T2_task-rest_vol-2,0.9990829293855626,0.7918580269319262,0.0990235288007063,0.1801878433457381
sub-2152_ses-T2_task-rest_vol-3,0.999618223466531,0.8063692087868546,0.1085544499723604,0.1958413323692936
