id,sensitivity,specificity,precision,dice
sub-2035_ses-T1_task-rest_vol-5,0.7643388791593695,0.9994395159346222,0.9740549588506068,0.8565470714504753
sub-2035_ses-T1_task-rest_vol-6,0.7401487401487401,0.9990571806387676,0.9551640166165306,0.834021263289556
sub-2035_ses-T1_task-rest_vol-7,0.7623333333333333,0.9992198607195354,0.963623595505618,0.8512406947890819
sub-2035_ses-T1_task-rest_vol-8,0.7960669274228597,0.9994544709272186,0.9758923814597762,0.8768549545236956
sub-2037_ses-T1_task-rest_vol-0,0.9916247906197656,0.9988051927930184,0.9300052365159712,0.959827058187714
sub-2037_ses-T1_task-rest_vol-1,0.9742120343839542,0.998787813805818,0.9260940621027784,0.949543846583504
sub-2037_ses-T1_task-rest_vol-2,0.974033048846922,0.9993472137353384,0.9607737775389577,0.9673579801623085
sub-2037_ses-T1_task-rest_vol-3,0.9795489296636084,0.9992405289492494,0.9526022304832714,0.965887674330946
sub-2037_ses-T1_task-rest_vol-4,0.9663996874389528,0.9991991020415456,0.9484279141104296,0.9573294629898405
sub-2037_ses-T1_task-rest_vol-5,0.9775704644700278,0.9987855480214554,0.9234952184511532,0.9497637643428792
sub-2037_ses-T1_task-rest_vol-6,0.9897617641267966,0.9992736214436476,0.9537089736292924,0.9714009661835749
sub-2040_ses-T1_task-rest_vol-0,0.942090395480226,0.999672654120392,0.976982632349864,0.9592193117616846
sub-2040_ses-T1_task-rest_vol-1,0.9116182572614108,0.9997352545720642,0.980147222841847,0.944641513490272
sub-2040_ses-T1_task-rest_vol-2,0.9269269269269268,0.9998095221088285,0.9863655730720068,0.9557229848281557
sub-2040_ses-T1_task-rest_vol-3,0.7903118779031187,0.9999582044637632,0.9970699037254082,0.8817323709050527
sub-2040_ses-T1_task-rest_vol-4,0.7555452865064695,1.0,1.0,0.8607528296920243
sub-2040_ses-T1_task-rest_vol-5,0.8264131193300768,0.9997583964684126,0.9831880448318804,0.8980094786729858
sub-2041_ses-T1_task-rest_vol-0,0.8616774193548387,0.99938893618536,0.9418899858956276,0.9
sub-2041_ses-T1_task-rest_vol-1,0.8606693567529077,0.99975651688496,0.977885652642934,0.915540967049615
sub-2041_ses-T1_task-rest_vol-2,0.8702179176755448,0.9993587878715914,0.9433070866141732,0.9052896725440808
sub-2041_ses-T1_task-rest_vol-3,0.8047945205479452,0.9996230380167644,0.9628328943517706,0.8767488341105929
sub-2041_ses-T1_task-rest_vol-4,0.8158713692946058,0.9994304968914622,0.9424805272618334,0.8746177370030581
sub-2041_ses-T1_task-rest_vol-5,0.9165204311857608,0.9994925861194114,0.9553174810556572,0.9355168884339816
sub-2047_ses-T1_task-rest_vol-0,0.959506172839506,0.9996312325388608,0.9395551257253384,0.9494258490105058
sub-2047_ses-T1_task-rest_vol-1,0.9631713554987212,0.9995664190044156,0.9275862068965516,0.9450439146800502
sub-2047_ses-T1_task-rest_vol-2,0.9717333333333332,0.9995193399328256,0.9178841309823678,0.944041450777202
sub-2047_ses-T1_task-rest_vol-3,0.9620052770448548,0.9994691784356688,0.9101347978032952,0.935351462288353
sub-2048_ses-T1_task-rest_vol-0,0.9741589468551926,0.9995338421731216,0.9267161410018552,0.9498454956025671
sub-2048_ses-T1_task-rest_vol-1,0.9774964838255976,0.9995012674888376,0.925022182786158,0.9505356735810347
sub-2048_ses-T1_task-rest_vol-2,0.959944108057755,0.9996606117841492,0.9471507352941176,0.9535045107564192
sub-2048_ses-T1_task-rest_vol-3,0.9227567067530064,0.999740282737656,0.957753240518483,0.939929328621908
sub-2051_ses-T1_task-rest_vol-0,0.9803921568627452,0.9992821462048672,0.9401286491835724,0.9598383430159132
sub-2051_ses-T1_task-rest_vol-1,0.98928475756764,0.9989533266717864,0.9127533366287692,0.94947936752796
sub-2051_ses-T1_task-rest_vol-2,0.9943805191329944,0.9989859305273456,0.9157220305569246,0.9534316869788326
sub-2051_ses-T1_task-rest_vol-3,0.9666076397672654,0.9996765952901592,0.972264631043257,0.9694278827857414
sub-2051_ses-T1_task-rest_vol-4,0.9768253177174184,0.9995637710361772,0.963855421686747,0.9702970297029704
sub-2051_ses-T1_task-rest_vol-5,0.9860592481951704,0.9995429928036204,0.9625759416767922,0.9741760944417116
sub-2052_ses-T1_task-rest_vol-0,0.957353527301714,0.9996129790860988,0.9482826687722068,0.9527965093216978
sub-2052_ses-T1_task-rest_vol-1,0.9700819672131148,0.9994122025567712,0.92244738893219,0.9456652017578904
sub-2052_ses-T1_task-rest_vol-2,0.9710743801652892,0.9993443049041268,0.9136858475894246,0.9415064102564102
sub-2052_ses-T1_task-rest_vol-3,0.944808954071787,0.9997104027470368,0.9615082482325216,0.9530854584387776
sub-2052_ses-T1_task-rest_vol-4,0.9678843837816138,0.9996248164702616,0.9499605988967692,0.9588387353350568
sub-2052_ses-T1_task-rest_vol-5,0.9768198454656364,0.9994358009411196,0.9263401465483996,0.950910530482977
sub-2052_ses-T2_task-rest_vol-0,0.9965197215777262,0.9986599964266571,0.9197002141327624,0.9565701559020044
sub-2052_ses-T2_task-rest_vol-1,0.9878391019644528,0.9986980369256988,0.9235613083785202,0.9546194178267944
sub-2052_ses-T2_task-rest_vol-2,0.9932314832720944,0.9985587560039426,0.9138790035587188,0.9519043647484016
sub-2057_ses-T1_task-rest_vol-0,0.9116374871266736,0.9996890866391775,0.988498045784478,0.94851326011251
sub-2057_ses-T1_task-rest_vol-1,0.9580972741849278,0.9994391458130426,0.9796699092797028,0.9687635105923044
sub-2057_ses-T1_task-rest_vol-2,0.9728852838933952,0.9976501525445148,0.9148959354909012,0.9429999438423092
sub-2057_ses-T1_task-rest_vol-3,0.939637611236196,0.9994391931617748,0.979217877094972,0.9590195327460744
sub-2057_ses-T1_task-rest_vol-4,0.9788502643716952,0.9982113982710183,0.936094674556213,0.9569951605807304
sub-2057_ses-T1_task-rest_vol-5,0.9040850705411666,0.9998039180196324,0.9924872861766064,0.9462258953168045
sub-2057_ses-T1_task-rest_vol-6,0.9514812744550027,0.9988224558571528,0.9560772860031452,0.9537737434863002
sub-2063_ses-T1_task-rest_vol-0,0.9284499054820416,0.9974940377468132,0.9222608205802272,0.925345014365786
sub-2063_ses-T1_task-rest_vol-1,0.940647837250642,0.9964728923491686,0.8908529741863075,0.9150734940916516
sub-2063_ses-T1_task-rest_vol-2,0.9267399267399268,0.997416958544302,0.9184180359189912,0.9225602149505806
sub-2063_ses-T1_task-rest_vol-3,0.9242592779856406,0.9964874978481016,0.8871202562360477,0.9053090332805072
sub-2063_ses-T1_task-rest_vol-4,0.9475382533569272,0.9961706172578724,0.8776513690705746,0.9112568196606436
sub-2065_ses-T1_task-rest_vol-0,0.8793865030674847,0.9998678051447836,0.9938982110664264,0.9331423735433892
sub-2065_ses-T1_task-rest_vol-1,0.8774383511225616,0.9999879822497828,0.999441028507546,0.934474423466388
sub-2065_ses-T1_task-rest_vol-2,0.9056154424667836,0.9999879884929764,0.9994466731221467,0.9502202932859868
sub-2066_ses-T1_task-rest_vol-0,0.9746023258922604,0.9993403515926012,0.9707096258820396,0.9726520811099252
sub-2066_ses-T1_task-rest_vol-1,0.9594120819848976,0.9994903710099048,0.9766643788606726,0.9679613631725732
sub-2066_ses-T1_task-rest_vol-2,0.9649433910789796,0.9994695214604044,0.9755895738518824,0.9702372788369222
sub-2066_ses-T1_task-rest_vol-3,0.9685381068619474,0.9992866092357128,0.967750677506775,0.9681442320726584
sub-2066_ses-T1_task-rest_vol-4,0.9689166341526856,0.999495954131826,0.97794696770806,0.9734108577774874
sub-2074_ses-T1_task-rest_vol-0,0.9249259512417408,0.9999668888126328,0.9986469864698648,0.9603737875561864
sub-2074_ses-T1_task-rest_vol-1,0.920314253647587,0.9998705139092152,0.9947834526264708,0.9561009735906256
sub-2076_ses-T1_task-rest_vol-0,0.9889118102114492,0.999459842273944,0.9770700636942676,0.9829552736127132
sub-2076_ses-T1_task-rest_vol-1,0.9919237389116908,0.9992592348225612,0.968083731748288,0.9798587496730315
sub-2076_ses-T1_task-rest_vol-2,0.990345937248592,0.9993463934711304,0.971330878485008,0.9807462488381355
sub-2076_ses-T1_task-rest_vol-3,0.9872695928921894,0.9994511937286138,0.9760094389092816,0.9816072252620476
sub-2076_ses-T1_task-rest_vol-4,0.9813519813519812,0.99966607703693,0.9869886297034344,0.9841622348197068
sub-2076_ses-T1_task-rest_vol-5,0.9811434787864136,0.9993598201485338,0.9744297719087636,0.977775100885382
sub-2076_ses-T1_task-rest_vol-6,0.9816433566433568,0.9992912572375848,0.9708534024947512,0.9762185656628376
sub-2076_ses-T1_task-rest_vol-7,0.9770783847980996,0.9997143475698496,0.9885844748858448,0.9827977541512364
sub-2076_ses-T1_task-rest_vol-8,0.9703513481965682,0.9997322704369408,0.9894072839800048,0.9797866698096528
sub-2076_ses-T2_task-rest_vol-0,0.960109103307194,0.9996508054052916,0.9864549276039234,0.973103726314577
sub-2076_ses-T2_task-rest_vol-1,0.9248715753424658,0.9998371767657276,0.9937902483900644,0.9580931263858092
sub-2076_ses-T2_task-rest_vol-2,0.9350837988826816,0.9996175182657616,0.9850517890772128,0.9594176315487792
sub-2076_ses-T2_task-rest_vol-3,0.980447879959077,0.9987116001143906,0.9527228543024412,0.9663865546218487
sub-2076_ses-T2_task-rest_vol-4,0.9771409075400888,0.9990969268420434,0.9662618083670717,0.9716709075487702
sub-2079_ses-T1_task-rest_vol-0,0.961766801234861,0.9987130528911208,0.949812382739212,0.9557522123893806
sub-2079_ses-T1_task-rest_vol-1,0.9688720558645992,0.9985355277362626,0.9438487259310504,0.9561967059922908
sub-2079_ses-T1_task-rest_vol-2,0.9607729018740544,0.9986281629718322,0.947646383467279,0.9541644991618982
sub-2079_ses-T1_task-rest_vol-3,0.9639597472501756,0.998502012356894,0.9429945054945056,0.953361879412105
sub-2079_ses-T1_task-rest_vol-4,0.9746282747226812,0.9985504544114904,0.9448575677840064,0.959512053441766
sub-2079_ses-T2_task-rest_vol-0,0.9027737508456556,0.9987902433123138,0.9589364541628168,0.9300079649542016
sub-2079_ses-T2_task-rest_vol-1,0.9301673275945448,0.998865880545466,0.9624699759807848,0.9460429885396684
sub-2079_ses-T2_task-rest_vol-2,0.9277131413312988,0.9989258893938384,0.9647922245363484,0.9458894452817348
sub-2079_ses-T2_task-rest_vol-3,0.8878758486905917,0.9990564953641262,0.967039932389605,0.9257686084142396
sub-2081_ses-T1_task-rest_vol-0,0.9660437556973565,0.999696973298,0.9765031098825157,0.9712452743727804
sub-2081_ses-T1_task-rest_vol-1,0.9458351316357358,0.999753239108331,0.9814151365875504,0.9632967032967032
sub-2081_ses-T1_task-rest_vol-2,0.9703370786516854,0.9996612607044588,0.97427797833935,0.9723035352398108
sub-2081_ses-T1_task-rest_vol-3,0.9374167776298268,0.9993016054159756,0.9472976003588248,0.9423312883435584
sub-2081_ses-T1_task-rest_vol-4,0.9144259496372172,0.9995807389698668,0.9681427925892454,0.9405179982440738
sub-2081_ses-T1_task-rest_vol-5,0.9292996453900708,0.999248097955302,0.9430949167791272,0.936146461263675
sub-2081_ses-T1_task-rest_vol-6,0.9395134779750164,0.9995095547648984,0.9629380053908356,0.95108153078203
sub-2081_ses-T1_task-rest_vol-7,0.9116057920899072,0.9990218958571788,0.927644600835716,0.919555264879006
sub-2084_ses-T1_task-rest_vol-0,0.9713990351481736,0.9973498180957732,0.7588156123822342,0.8520477557805652
sub-2084_ses-T1_task-rest_vol-1,0.9837819185645272,0.997749146687016,0.7893133997785161,0.8758832565284178
sub-2084_ses-T1_task-rest_vol-2,0.9970014992503748,0.998126056679396,0.8075288403157256,0.8923180140892318
sub-2084_ses-T1_task-rest_vol-3,0.9893465909090908,0.9983913701741104,0.8366366366366367,0.9066059225512528
sub-2084_ses-T1_task-rest_vol-4,0.9936575052854124,0.9981310290577666,0.816917728852839,0.8966613672496025
sub-2084_ses-T1_task-rest_vol-5,0.9714964370546318,0.9994046631756036,0.9421249640080622,0.9565852945475808
sub-2084_ses-T1_task-rest_vol-6,0.9694061187762448,0.9989812176817964,0.9038031319910514,0.9354558610709116
sub-2084_ses-T1_task-rest_vol-7,0.98325007346459,0.9985603796332226,0.8731732776617954,0.9249481686247408
sub-2084_ses-T1_task-rest_vol-8,0.9722473604826546,0.9989368538573844,0.8997766610831938,0.934609250398724
sub-2086_ses-T1_task-rest_vol-0,0.96011396011396,0.9996177573915054,0.963132323521006,0.9616207732914824
sub-2086_ses-T1_task-rest_vol-1,0.9531829860119896,0.9996177653197584,0.96280276816609,0.9579687275857124
sub-2086_ses-T1_task-rest_vol-2,0.9519450800915332,0.9996296252400028,0.963799594555459,0.9578356598071665
sub-2086_ses-T1_task-rest_vol-3,0.955,0.9997067466053698,0.970412432755529,0.9626445300919064
sub-2086_ses-T1_task-rest_vol-4,0.9354649457318862,0.9994253265122948,0.942654448714159,0.9390459363957596
sub-2091_ses-T1_task-rest_vol-0,0.9123173277661796,0.9994256415165456,0.9695721077654516,0.9400737553779964
sub-2091_ses-T1_task-rest_vol-1,0.9237854702124498,0.9994794486942838,0.9727784730913642,0.9476491655871372
sub-2091_ses-T1_task-rest_vol-2,0.9076252723311546,0.9994941740220948,0.973667809286382,0.9394873336841314
sub-2091_ses-T1_task-rest_vol-3,0.8783189197390381,0.9999072969279398,0.9946735395189004,0.9328821206993796
sub-2091_ses-T1_task-rest_vol-4,0.9257592800899888,0.9998446690105716,0.9910545329434028,0.9572947823197075
sub-2091_ses-T1_task-rest_vol-5,0.8541310541310542,0.999973051633071,0.9985012489592008,0.9206909788867562
sub-2095_ses-T1_task-rest_vol-0,0.9341807417725928,0.9995495885148056,0.9726250906453952,0.9530153654853896
sub-2095_ses-T1_task-rest_vol-1,0.9634831460674156,0.9993408808933002,0.9612891925030652,0.9623849188952214
sub-2095_ses-T1_task-rest_vol-2,0.9327154136628903,0.9993823955890514,0.9633043786562666,0.9477631464201622
sub-2095_ses-T1_task-rest_vol-3,0.9368088467614534,0.9988935116837412,0.9350035038542396,0.935905304690925
sub-2095_ses-T1_task-rest_vol-4,0.9377295784502362,0.9991529341585266,0.949689991142604,0.9436718887519804
sub-2095_ses-T1_task-rest_vol-5,0.9368635437881874,0.999742605905698,0.9868219429972418,0.9611940298507464
sub-2095_ses-T1_task-rest_vol-6,0.9535058681913932,0.9996380994538592,0.9812635490864045,0.9671855921855922
sub-2095_ses-T1_task-rest_vol-7,0.9684684684684683,0.9995366966169886,0.9757433489827856,0.9720922980979108
sub-2095_ses-T1_task-rest_vol-8,0.914706715783508,0.9999401079255182,0.9969116738727608,0.9540416728239988
sub-2100_ses-T1_task-rest_vol-0,0.9674181049665376,0.999490030240312,0.9698093220338984,0.968612237700582
sub-2100_ses-T1_task-rest_vol-1,0.7010344827586207,0.994650826988711,0.6939750810718552,0.6974869199759842
sub-2100_ses-T1_task-rest_vol-2,0.9692307692307692,0.9996389590084204,0.9791055085477464,0.974143114852676
sub-2100_ses-T1_task-rest_vol-3,0.9673213681002372,0.9995881654261892,0.9764142881558708,0.97184655949647
sub-2100_ses-T1_task-rest_vol-4,0.9659909532585024,0.9995851031123236,0.9764606265876375,0.9711975745325924
sub-2100_ses-T2_task-rest_vol-0,0.9978197674418604,0.9974951714147756,0.9205056986878652,0.9576047426891844
sub-2100_ses-T2_task-rest_vol-1,0.9990174672489084,0.996133585669857,0.8770366110791643,0.9340614473818516
sub-2100_ses-T2_task-rest_vol-2,0.9966685174902832,0.9958341742297138,0.8664800154469975,0.9270257707999794
sub-2100_ses-T2_task-rest_vol-3,0.999426539740796,0.9949499357456068,0.8385296381832179,0.9119355345089216
sub-2100_ses-T2_task-rest_vol-4,1.0,0.9941376406184202,0.8140444614063543,0.8974911902382581
sub-2100_ses-T2_task-rest_vol-5,0.9979788906355266,0.9927368211848738,0.7865486725663717,0.8797386914777788
sub-2100_ses-T2_task-rest_vol-6,1.0,0.989971505865468,0.7039269568300682,0.8262407657891999
sub-2100_ses-T2_task-rest_vol-7,1.0,0.9906425789701429,0.724960254372019,0.840552995391705
sub-2101_ses-T2_task-rest_vol-0,0.9371295512277732,0.9999426923726564,0.9978586723768736,0.9665411276677036
sub-2101_ses-T2_task-rest_vol-1,0.9105882352941176,0.9999607508068727,0.9985416199237156,0.95253892664134
sub-2101_ses-T2_task-rest_vol-2,0.9008365639665374,0.9999909417554876,0.9996603645420582,0.9476790984706198
sub-2101_ses-T2_task-rest_vol-3,0.9065286461002358,0.999966790949024,0.9987579042457092,0.9504110030623758
sub-2101_ses-T2_task-rest_vol-4,0.9134857382550337,0.9997556236725236,0.9907870791628752,0.9505674378000872
sub-2101_ses-T2_task-rest_vol-5,0.9267650158061116,0.9999336353928484,0.9975048202336396,0.9608346534112636
sub-2101_ses-T2_task-rest_vol-6,0.9304412864622288,0.9998582770713408,0.9946316390633924,0.9614662691840564
sub-2101_ses-T2_task-rest_vol-7,0.925333615759373,0.999942693409742,0.9978300593878484,0.9602154082866248
sub-2101_ses-T2_task-rest_vol-8,0.9399957292333974,0.9999035057564848,0.9963784517881394,0.967366223491924
sub-2103_ses-T2_task-rest_vol-0,0.8755173841059603,0.9999668002704268,0.9987016052880076,0.9330613145125716
sub-2103_ses-T2_task-rest_vol-1,0.8855001561361507,0.999945682514296,0.9978885630498534,0.9383410544893008
sub-2103_ses-T2_task-rest_vol-2,0.8804445779513368,1.0,1.0,0.9364217252396166
sub-2103_ses-T2_task-rest_vol-3,0.8887319681226672,1.0,1.0,0.9410885007744484
sub-2103_ses-T2_task-rest_vol-4,0.9127789046653144,0.9999879381831888,0.999532382511106,0.9541878243401596
sub-2103_ses-T2_task-rest_vol-5,0.8830772468953905,0.9999909499532414,0.9996426018584704,0.9377514528386232
sub-2103_ses-T2_task-rest_vol-6,0.9280265339966832,0.9999668621798058,0.9986912552052348,0.9620630372492835
sub-2103_ses-T2_task-rest_vol-7,0.9016860083205606,0.999978906640792,0.9991507946136116,0.9479196639235772
sub-2103_ses-T2_task-rest_vol-8,0.9098707785861656,0.9999879439272056,0.9995228438506502,0.9525920873124148
sub-2103_ses-T2_task-rest_vol-9,0.9319899244332494,0.999927680565056,0.9971877197093976,0.9634871214265496
sub-2107_ses-T2_task-rest_vol-0,0.962438682550806,0.9992601622850502,0.965279730109643,0.9638571127798442
sub-2107_ses-T2_task-rest_vol-1,0.9306756756756756,0.9992535792225232,0.9651065022421524,0.947578425976885
sub-2107_ses-T2_task-rest_vol-2,0.9611197511664076,0.9990476732381206,0.9553119730185498,0.9582070618084432
sub-2107_ses-T2_task-rest_vol-3,0.9048513302034428,0.9997668872272132,0.9866894197952218,0.944
sub-2107_ses-T2_task-rest_vol-4,0.7614638447971781,0.9999551150849224,0.9971131639722864,0.8635
sub-2117_ses-T1_task-rest_vol-0,0.9631828978622328,0.9991456807763291,0.9443042887638268,0.9536501714845664
sub-2117_ses-T1_task-rest_vol-1,0.9846735668789808,0.9994880464806172,0.9663996874389528,0.9754510499852116
sub-2117_ses-T1_task-rest_vol-2,0.978838014621008,0.9996158358993908,0.9752731454859116,0.9770523283725396
sub-2117_ses-T1_task-rest_vol-3,0.989428263214671,0.9992716072506296,0.9492858621403436,0.9689414747517432
sub-2117_ses-T1_task-rest_vol-4,0.9891304347826086,0.9990103541327374,0.93050918196995,0.9589247311827958
sub-2117_ses-T1_task-rest_vol-5,0.993566992014197,0.9989895507661584,0.9294459431417308,0.9604374396912192
sub-2117_ses-T2_task-rest_vol-0,0.9069691351292398,0.9997649349201232,0.9907076483202288,0.9469908330011956
sub-2117_ses-T2_task-rest_vol-1,0.9163920017578554,0.9995600952122692,0.9827972192765406,0.9484336801409972
sub-2117_ses-T2_task-rest_vol-2,0.9172645739910312,0.9994368691127226,0.9776556338869636,0.9464977731505582
sub-2136_ses-T1_task-rest_vol-0,0.9508724377435204,0.9998507859106088,0.9911707575490024,0.9706034929967146
sub-2136_ses-T1_task-rest_vol-1,0.9464529331514324,0.9998985462271132,0.9939111747851004,0.9696016771488468
sub-2136_ses-T1_task-rest_vol-2,0.9383846794338052,0.9998955183335472,0.9938271604938272,0.9653104925053532
sub-2136_ses-T1_task-rest_vol-3,0.9570488396259093,0.99985680959853,0.9913885898815932,0.973916108565386
sub-2136_ses-T1_task-rest_vol-4,0.9584631360332296,0.99975239697626,0.9852339441380538,0.9716641810685148
sub-2142_ses-T1_task-rest_vol-0,0.9935539321014182,0.9995867252585195,0.970816712156204,0.982053732611235
sub-2142_ses-T1_task-rest_vol-1,0.9860783893767402,0.999589680158657,0.97089835512442,0.9784294973966636
sub-2142_ses-T1_task-rest_vol-2,0.9887925565658702,0.9995241819647122,0.9669148056244832,0.9777313120752744
sub-2142_ses-T1_task-rest_vol-3,0.9878335112059764,0.9996075014793032,0.9722689075630252,0.9799894123875066
sub-2150_ses-T1_task-rest_vol-0,0.6049084691209012,0.9998869118299154,0.98752052545156,0.750249500998004
sub-2150_ses-T1_task-rest_vol-1,0.5341932841932842,0.9998601639949064,0.9823042168674698,0.6920424403183024
sub-2150_ses-T1_task-rest_vol-2,0.4884302689180738,0.9999137405374856,0.9877740303541316,0.653647649602455
sub-2150_ses-T1_task-rest_vol-3,0.543031536113937,0.999830396010438,0.979090242112986,0.6985996597304018
sub-2150_ses-T1_task-rest_vol-4,0.3640866873065015,0.9998988537752828,0.9810901001112348,0.5310853530031612
sub-2150_ses-T1_task-rest_vol-5,0.3671271840715156,0.999904781741899,0.982599238716694,0.5345363111965685
sub-2150_ses-T1_task-rest_vol-6,0.4116775967844299,0.9998245431430568,0.970573566084788,0.5781342840166369
sub-2150_ses-T1_task-rest_vol-7,0.3005008347245409,0.9999345627602616,0.9849521203830368,0.4605052766229613
sub-2150_ses-T2_task-rest_vol-0,0.9629317607413648,0.9993296922295398,0.9728842412451362,0.9678824169842134
sub-2150_ses-T2_task-rest_vol-1,0.9743867243867244,0.999032091284012,0.961780415430267,0.968042530314796
sub-2150_ses-T2_task-rest_vol-2,0.9828987265009096,0.9989150916462056,0.9573538098050798,0.9699581089168164
sub-2150_ses-T2_task-rest_vol-3,0.9715922375496844,0.9994284648566047,0.977649688271968,0.974611550864849
sub-2150_ses-T2_task-rest_vol-4,0.9638724911452184,0.999458682433042,0.9784276126558006,0.9710955156417272
